posx, posy, velx, vely, rot, lap, checkpoint, health, relposx, relposy, relvelx, relvely, relrot, enemyHealth, relCheckpointPosx, relCheckpointPosy, relCheckpointRot, gas, rotate, boost
473.469, 641.849, 1.42996, -1.38075, 12.1052, 3, 0, 31, -165.328, -34.0068, 0.585155, 3.57079, 246.272, -3, 43.5305, -234.849, 157.394, 0, 0, 0
474.899, 640.468, 1.38706, -1.33932, 12.1052, 3, 0, 31, -166.757, -32.6261, 0.628054, 3.52937, 246.825, -3, 42.1006, -233.468, 157.673, 0, 0, 0
476.286, 639.129, 1.34545, -1.29914, 12.1052, 3, 0, 31, -168.145, -31.2868, 0.669665, 3.48919, 247.354, -3, 40.7135, -232.129, 157.947, 0, 0, 0
477.632, 637.83, 1.30508, -1.26017, 12.1052, 3, 0, 31, -169.49, -29.9877, 0.710029, 3.45022, 247.861, -3, 39.368, -230.83, 158.216, 0, 0, 0
478.937, 636.569, 1.26593, -1.22237, 12.1052, 3, 0, 31, -170.795, -28.7275, 0.749181, 3.41241, 248.347, -3, 38.063, -229.569, 158.481, 0, 0, 0
480.203, 635.347, 1.22795, -1.18569, 12.1052, 3, 0, 31, -172.061, -27.5051, 0.787159, 3.37574, 248.813, -3, 36.797, -228.347, 158.741, 0, 0, 0
481.431, 634.161, 1.19112, -1.15012, 12.1052, 3, 0, 31, -173.289, -26.3195, 0.823998, 3.34017, 249.259, -3, 35.5691, -227.161, 158.996, 0, 0, 0
482.622, 633.011, 1.15538, -1.11562, 12.1052, 3, 0, 31, -174.48, -25.1693, 0.859731, 3.30567, 249.686, -3, 34.378, -226.011, 159.246, 0, 0, 0
483.777, 631.896, 1.12072, -1.08215, 12.1052, 3, 0, 31, -175.635, -24.0537, 0.894393, 3.2722, 250.097, -3, 33.2226, -224.896, 159.492, 0, 0, 0
484.898, 630.813, 1.0871, -1.04969, 12.1052, 3, 0, 31, -176.756, -22.9716, 0.928015, 3.23973, 250.49, -3, 32.1018, -223.813, 159.732, 0, 0, 0
485.985, 629.764, 1.05449, -1.0182, 12.1052, 3, 0, 31, -177.843, -21.9219, 0.960627, 3.20824, 250.868, -3, 31.0147, -222.764, 159.969, 0, 0, 0
487.04, 628.746, 1.02285, -0.98765, 12.1052, 3, 0, 31, 80.0249, -158.11, -3.67542, 5.13583, 141.049, 40, 29.9603, -221.746, 160.2, 0, 0, 0
488.063, 627.758, 0.992166, -0.958021, 12.1052, 3, 0, 31, 76.2348, -152.811, -3.6764, 5.14069, 141.381, 40, 28.9374, -220.758, 160.427, 0, 0, 0
489.055, 626.8, 0.962401, -0.92928, 12.1052, 3, 0, 31, 72.4437, -147.506, -3.67736, 5.1454, 141.738, 40, 27.9453, -219.8, 160.649, 0, 0, 0
490.017, 625.871, 0.933529, -0.901402, 12.1052, 3, 0, 31, 68.6516, -142.197, -3.67828, 5.14997, 142.124, 40, 26.9828, -218.871, 160.867, 0, 0, 0
490.951, 624.969, 0.905523, -0.87436, 12.1052, 3, 0, 31, 64.8586, -136.883, -3.67918, 5.1544, 142.542, 40, 26.0493, -217.969, 161.08, 0, 0, 0
491.856, 624.095, 0.878357, -0.848129, 12.1052, 3, 0, 31, 61.0648, -131.565, -3.68005, 5.15871, 142.997, 40, 25.1438, -217.095, 161.288, 0, 0, 0
492.735, 623.247, 0.852007, -0.822685, 12.1052, 3, 0, 31, 57.27, -126.242, -3.68089, 5.16288, 143.493, 40, 24.2654, -216.247, 161.492, 0, 0, 0
493.587, 622.424, 0.826446, -0.798005, 12.1052, 3, 0, 31, 53.4745, -120.915, -3.68171, 5.16692, 144.038, 40, 23.4134, -215.424, 161.692, 0, 0, 0
494.413, 621.626, 0.801653, -0.774064, 12.1052, 3, 0, 31, 49.678, -115.585, -3.6825, 5.17085, 144.637, 40, 22.587, -214.626, 161.887, 0, 0, 0
495.215, 620.852, 0.777603, -0.750842, 12.1052, 3, 0, 31, 45.8808, -110.25, -3.68327, 5.17466, 145.3, 40, 21.7853, -213.852, 162.078, 0, 0, 0
495.992, 620.101, 0.754275, -0.728317, 12.1052, 3, 0, 31, 42.0829, -104.911, -3.68402, 5.17835, 146.038, 40, 21.0077, -213.101, 162.265, 0, 0, 0
496.747, 619.373, 0.731647, -0.706468, 12.1052, 3, 0, 31, 38.2842, -99.569, -3.68474, 5.18196, 146.863, 40, 20.2534, -212.373, 162.447, 0, 0, 0
497.478, 618.666, 0.709698, -0.685274, 12.1052, 3, 0, 31, 34.4848, -94.2231, -3.68544, 5.18547, 147.793, 40, 19.5218, -211.666, 162.625, 0, 0, 0
498.188, 617.981, 0.688407, -0.664715, 12.1052, 3, 0, 31, 30.6846, -88.8738, -3.68612, 5.18887, 148.847, 40, 18.8121, -210.981, 162.8, 0, 0, 0
498.876, 617.316, 0.667755, -0.644774, 12.1052, 3, 0, 31, 26.8838, -83.5209, -3.68678, 5.19217, 150.052, 40, 18.1237, -210.316, 162.97, 0, 0, 0
499.544, 616.671, 0.647722, -0.625431, 12.1052, 3, 0, 31, 23.0823, -78.1649, -3.68743, 5.19536, 151.443, 40, 17.4559, -209.671, 163.136, 0, 0, 0
500.192, 616.046, 0.62829, -0.606668, 12.1052, 3, 0, 31, 19.2802, -72.8055, -3.68805, 5.19847, 153.062, 40, 16.8082, -209.046, 163.298, 0, 0, 0
498.692, 623.474, -0.872834, 5.00887, 12.1052, 3, 0, 31, 19.7331, -83.5128, -0.724099, -5.99326, 154.6, 38, 18.3076, -216.474, 163.061, 0, 0, 0
497.82, 628.483, -0.846649, 4.8586, 12.1052, 3, 0, 31, 18.8943, -89.3421, -0.81362, -5.6545, 155.954, 38, 19.1805, -221.483, 162.945, 0, 0, 0
496.973, 633.342, -0.82125, 4.71285, 12.1052, 3, 0, 31, 17.966, -94.8326, -0.900456, -5.3259, 157.167, 38, 20.0271, -226.342, 162.838, 0, 0, 0
496.152, 638.054, -0.796612, 4.57146, 12.1052, 3, 0, 31, 16.9509, -99.9946, -0.984687, -5.00716, 158.274, 38, 20.8484, -231.054, 162.739, 0, 0, 0
495.355, 642.626, -0.772714, 4.43432, 12.1052, 3, 0, 31, 15.8515, -104.838, -1.06639, -4.69799, 159.297, 38, 21.645, -235.626, 162.646, 0, 0, 0
494.582, 647.06, -0.749532, 4.30129, 12.1052, 3, 0, 31, 14.0127, -109.875, -1.12004, -4.43461, 160.627, 38, 22.4177, -240.06, 162.56, 0, 0, 0
493.833, 651.361, -0.727046, 4.17225, 12.1052, 3, 0, 31, 12.7825, -114.142, -1.19327, -4.13965, 161.505, 38, 23.1672, -244.361, 162.479, 0, 0, 0
200, 800, 0, 0, 0, 0, 0, 100, 100, 0, 0, 0, 90, 100, 464, -158, 108.805, 0, 0, 0
200, 800, 0, 0, 0, 0, 0, 100, 99.4761, -0.0065918, 0, -0.00189453, 90.0038, 100, 464, -158, 108.805, 0, 0, 0
200, 800, 0, 0, 0, 0, 0, 100, 98.9522, -0.024231, 2.96021e-05, -0.00379143, 90.014, 100, 464, -158, 108.805, 0, 0, 0
200, 800, 0, 0, 0, 0, 0, 100, 98.4283, -0.0528564, 0.00011752, -0.00557222, 90.0308, 100, 464, -158, 108.805, 0, 0, 0
200, 800, 0, 0, 0, 0, 0, 100, 97.9047, -0.0925293, 0.000202801, -0.00729958, 90.0541, 100, 464, -158, 108.805, 0, 0, 0
200, 800, 0, 0, 0, 0, 0, 100, 97.3817, -0.143188, 0.000344727, -0.00903433, 90.0843, 100, 464, -158, 108.805, 0, 0, 0
200, 800, 0, 0, 0, 0, 0, 100, 96.8593, -0.204651, 0.000511997, -0.010717, 90.1211, 100, 464, -158, 108.805, 0, 0, 0
200, 800, 0, 0, 0, 0, 0, 100, 96.3378, -0.277039, 0.000703852, -0.0122901, 90.1648, 100, 464, -158, 108.805, 0, 0, 0
200, 800, 0, 0, 0, 0, 0, 100, 95.8174, -0.360107, 0.000919553, -0.0138751, 90.2153, 100, 464, -158, 108.805, 100, 0, 0
200, 799.8, 0, -0.193953, 0, 0, 0, 100, 95.2983, -0.253967, 0.00115838, 0.17854, 90.1527, 100, 464, -157.8, 108.782, 100, 0, 0
200, 799.406, 0, -0.382087, 0, 0, 0, 100, 94.7807, 0.0354614, 0.00141965, 0.365183, 89.9786, 100, 464, -157.406, 108.739, 100, 0, 0
200, 798.824, 0, -0.564577, 0, 0, 0, 100, 94.2647, 0.50238, 0.00170269, 0.546285, 89.6946, 100, 464, -156.824, 108.674, 100, 0, 0
200, 798.06, 0, -0.741592, 0, 0, 0, 100, 93.7506, 1.1413, 0.00200683, 0.721955, 89.3025, 100, 464, -156.06, 108.59, 100, 0, 0
200, 797.118, 0, -0.913297, 0, 0, 0, 100, 93.2387, 1.94678, 0.00236105, 0.892295, 88.8039, 100, 464, -155.118, 108.485, 100, 0, 0
200, 796.005, 0, -1.07985, 0, 0, 0, 100, 92.7289, 2.91345, 0.00273425, 1.05758, 88.2004, 100, 464, -154.005, 108.361, 100, 0, 0
200, 794.725, 0, -1.24141, 0, 0, 0, 100, 92.2217, 4.0365, 0.00312586, 1.21797, 87.4938, 100, 464, -152.725, 108.219, 100, 0, 0
200, 793.284, 0, -1.39812, 0, 0, 0, 100, 91.717, 5.31085, 0.00353532, 1.37349, 86.686, 100, 464, -151.284, 108.058, 100, 0, 0
200, 791.686, 0, -1.55013, 0, 0, 0, 100, 91.2152, 6.73187, 0.00396209, 1.52441, 85.7791, 100, 464, -149.686, 107.88, 100, 0, 0
200, 789.936, 0, -1.69758, 0, 0, 0, 100, 90.7165, 8.2948, 0.00440567, 1.67073, 84.7756, 100, 464, -147.936, 107.684, 100, 0, 0
200, 788.038, 0, -1.8406, 0, 0, 0, 100, 90.2212, 9.99323, 0.00548718, 1.81089, 83.6795, 100, 464, -146.038, 107.471, 100, 0, 0
200, 785.997, 0, -1.97934, 0, 0, 0, 100, 89.7297, 11.8228, 0.00659546, 1.94685, 82.494, 100, 464, -143.997, 107.241, 100, 0, 0
200, 783.818, 0, -2.11391, 0, 0, 0, 100, 89.2421, 13.7795, 0.00772969, 2.07872, 81.2225, 100, 464, -141.818, 106.995, 100, 0, 0
200, 781.504, 0, -2.24444, 0, 0, 0, 100, 88.7587, 15.8592, 0.00888909, 2.2067, 79.8694, 100, 464, -139.504, 106.734, 100, 0, 0
200, 779.06, 0, -2.37106, 0, 0, 0, 100, 88.2796, 18.058, 0.0100729, 2.3309, 78.4393, 100, 464, -137.06, 106.457, 100, 0, 0
200, 776.489, 0, -2.49388, 0, 0, 0, 100, 87.8051, 20.3723, 0.01131, 2.45132, 76.9375, 100, 464, -134.489, 106.164, 100, 0, 0
200, 773.795, 0, -2.61302, 0, 0, 0, 100, 87.3353, 22.7983, 0.0125396, 2.56818, 75.3698, 100, 464, -131.795, 105.857, 100, 0, 0
200, 770.982, 0, -2.72858, 0, 0, 0, 100, 86.8705, 25.3325, 0.0138212, 2.68159, 73.7427, 100, 464, -128.982, 105.535, 100, 0, 0
200, 768.054, 0, -2.84068, 0, 0, 0, 100, 86.4109, 27.9714, 0.0151235, 2.7916, 72.0631, 100, 464, -126.054, 105.199, 100, 0, 0
200, 765.013, 0, -2.94941, 0, 0, 0, 100, 85.9566, 30.712, 0.0164459, 2.89837, 70.3384, 100, 464, -123.013, 104.848, 100, 0, 0
200, 761.864, 0, -3.05488, 0, 0, 0, 100, 85.5079, 33.5507, 0.0177878, 3.00194, 68.5765, 100, 464, -119.864, 104.484, 100, 0, 0
200, 758.609, 0, -3.15719, 0, 0, 0, 100, 85.0648, 36.4846, 0.0191487, 3.10246, 66.7853, 100, 464, -116.609, 104.107, 100, 0, 0
200, 755.252, 0, -3.25642, 0, 0, 0, 100, 84.6277, 39.5108, 0.020528, 3.20002, 64.9732, 100, 464, -113.252, 103.716, 100, 1, 0
198.934, 751.776, 0, -3.35268, 2.03691, 0, 0, 100, 85.263, 42.6453, 0.0219251, 3.29466, 61.3906, 100, 465.066, -109.776, 101.244, 100, 1, 0
197.861, 748.166, 0.00688248, -3.446, 4.10269, 0, 0, 100, 85.9112, 45.9052, 0.016457, 3.38646, 57.7802, 100, 466.139, -106.166, 98.7279, 100, 1, 0
196.79, 744.422, 0.0205594, -3.53615, 6.19636, 0, 0, 100, 86.5635, 49.2889, 0.00421128, 3.47515, 54.1466, 100, 467.21, -102.422, 96.1684, 100, 1, 0
195.731, 740.547, 0.040886, -3.6229, 8.31692, 0, 0, 100, 87.211, 52.7944, -0.014668, 3.56052, 50.4939, 100, 468.269, -98.5467, 93.5675, 100, 1, 0
194.692, 736.543, 0.0677222, -3.70615, 10.4633, 0, 0, 100, 87.8459, 56.4177, -0.0389456, 3.64091, 46.8267, 100, 469.308, -94.5425, 90.9265, 100, 1, 0
193.682, 732.412, 0.100932, -3.78572, 12.6346, 0, 0, 100, 88.4595, 60.1566, -0.0695551, 3.71776, 43.1479, 100, 470.318, -90.4121, 88.247, 100, 1, 0
192.711, 728.158, 0.140338, -3.86142, 14.8296, 0, 0, 100, 89.0431, 64.0081, -0.106351, 3.79089, 39.4601, 100, 471.289, -86.1584, 85.5304, 100, 1, 0
191.786, 723.785, 0.185786, -3.93314, 17.0474, 0, 0, 100, 89.5882, 67.9692, -0.149206, 3.8601, 35.7656, 100, 472.214, -81.7848, 82.7784, 100, 1, 0
190.916, 719.295, 0.237078, -4.00063, 19.2869, 0, 0, 100, 90.0865, 72.0363, -0.197895, 3.92528, 32.066, 100, 473.084, -77.2948, 79.9924, 100, 1, 0
190.11, 714.693, 0.294054, -4.06373, 21.547, 0, 0, 100, 90.5294, 76.2058, -0.252258, 3.98626, 28.363, 100, 473.89, -72.6926, 77.1739, 100, 1, 0
189.376, 709.983, 0.356484, -4.12227, 23.8267, 0, 0, 100, 90.9089, 80.4735, -0.312064, 4.04275, 24.6577, 100, 474.624, -67.9826, 74.3246, 100, 1, 0
188.723, 705.169, 0.424161, -4.17604, 26.1249, 0, 0, 100, 91.2171, 84.835, -0.377137, 4.09458, 20.9512, 100, 475.277, -63.1694, 71.4459, 100, 1, 0
188.158, 700.258, 0.496853, -4.22494, 28.4406, 0, 0, 100, 91.446, 89.2854, -0.447243, 4.14166, 17.2443, 100, 475.842, -58.2581, 68.5395, 100, 1, 0
187.688, 695.254, 0.57435, -4.26882, 30.7728, 0, 0, 100, 91.5896, 93.8179, -0.520782, 4.18253, 13.5387, 100, 476.312, -53.254, 65.6067, 100, 1, 0
187.322, 690.163, 0.656375, -4.30747, 33.1203, 0, 0, 100, 91.6404, 98.4272, -0.598878, 4.21832, 9.83463, 100, 476.678, -48.1629, 62.6492, 100, 1, 0
187.066, 684.991, 0.742689, -4.3407, 35.4823, 0, 0, 100, 91.5915, 103.107, -0.681263, 4.2489, 6.13278, 100, 476.934, -42.991, 59.6684, 100, 1, 0
186.927, 679.745, 0.833015, -4.36844, 37.8577, 0, 0, 100, 91.4363, 107.852, -0.767718, 4.27412, 2.43331, 100, 477.073, -37.7448, 56.6659, 100, 1, 0
186.912, 674.431, 0.927084, -4.39055, 40.2456, 0, 0, 100, 91.1683, 112.655, -0.857914, 4.29391, -1.26345, 100, 477.088, -32.4308, 53.6432, 100, 1, 0
187.027, 669.056, 1.02461, -4.4069, 42.6449, 0, 0, 100, 90.7829, 117.509, -0.950112, 4.30688, -4.95653, 100, 476.973, -27.0561, 50.6017, 100, 1, 0
187.277, 663.628, 1.12529, -4.41737, 45.0547, 0, 0, 100, 90.2745, 122.405, -1.04551, 4.31426, -8.64574, 100, 476.723, -21.6281, 47.5429, 100, 1, 0
187.668, 658.154, 1.22884, -4.42185, 47.4741, 0, 0, 100, 89.6378, 127.338, -1.14381, 4.31585, -12.331, 100, 476.332, -16.1542, 44.4682, 100, 1, 0
188.205, 652.642, 1.33495, -4.42033, 49.9022, 0, 0, 100, 88.868, 132.299, -1.24475, 4.31165, -16.0121, 100, 475.795, -10.6423, 41.3791, 100, 1, 0
188.893, 647.1, 1.4433, -4.4127, 52.3381, 0, 0, 100, 87.9621, 137.28, -1.34639, 4.30042, -19.6884, 100, 475.107, -5.10028, 38.2769, 100, 1, 0
189.734, 641.536, 1.55357, -4.39885, 54.781, 0, 0, 100, 86.916, 142.272, -1.45004, 4.28324, -23.3596, 100, 474.266, 0.463501, 35.163, 100, 1, 0
190.735, 635.959, 1.66545, -4.37878, 57.2299, 0, 0, 100, 85.7277, 147.267, -1.55378, 4.25906, -27.0252, 100, 473.265, 6.04071, 32.0389, 100, 1, 0
191.896, 630.377, 1.77861, -4.35238, 59.684, 0, 0, 100, 84.3941, 152.256, -1.65889, 4.22886, -30.6848, 100, 472.104, 11.6227, 28.9057, 100, 1, 0
193.221, 624.799, 1.89271, -4.31974, 62.1426, 0, 0, 100, 82.9143, 157.23, -1.76338, 4.19174, -34.338, 100, 470.779, 17.2009, 25.7649, 100, 1, 0
194.713, 619.233, 2.00745, -4.28079, 64.6049, 0, 0, 100, 81.2874, 162.179, -1.86702, 4.14769, -37.9841, 100, 469.287, 22.7666, 22.6176, 100, 1, 0
196.373, 613.689, 2.12248, -4.2356, 67.0702, 0, 0, 100, 79.5133, 167.094, -1.96942, 4.09685, -41.6223, 100, 467.627, 28.3108, 19.4653, 100, 1, 0
198.202, 608.175, 2.23749, -4.18414, 69.5377, 0, 0, 100, 77.5925, 171.966, -2.07031, 4.03931, -45.2523, 100, 465.798, 33.8247, 16.309, 100, 1, 0
200.201, 602.701, 2.35212, -4.12646, 72.0067, 0, 0, 100, 75.5258, 176.784, -2.16932, 3.9752, -48.8735, 100, 463.799, 39.2994, 13.15, 100, 1, 0
202.371, 597.274, 2.46606, -4.06258, 74.4765, 0, 0, 100, 73.3162, 181.539, -2.26448, 3.90372, -52.4847, 100, 461.629, 44.7258, 9.98957, 100, 1, 0
204.71, 591.905, 2.579, -3.99263, 76.9465, 0, 0, 100, 70.9673, 186.22, -2.35543, 3.82521, -56.085, 100, 459.29, 50.0951, 6.82877, 100, 1, 0
207.219, 586.602, 2.69061, -3.91666, 79.4162, 0, 0, 100, 68.4847, 190.816, -2.44018, 3.73905, -59.6729, 100, 456.781, 55.3985, 3.66876, 100, 1, 0
209.897, 581.373, 2.80059, -3.8348, 81.8848, 0, 0, 100, 65.8781, 195.314, -2.5149, 3.64411, -63.2459, 100, 454.103, 60.6272, 0.510628, 100, 1, 0
212.74, 576.227, 2.90863, -3.74717, 84.3519, 0, 0, 100, 63.1627, 199.698, -2.57402, 3.53875, -66.8002, 100, 451.26, 65.7726, -2.64454, 100, 1, 0
215.749, 571.174, 3.01444, -3.65382, 86.8169, 0, 0, 100, 60.3701, 203.946, -2.60118, 3.41749, -70.3275, 100, 448.251, 70.8262, -5.79568, 100, 1, 0
218.919, 566.22, 3.11769, -3.55498, 89.2793, 0, 0, 100, 57.8012, 208.594, -2.53445, 3.25967, -73.7913, 100, 445.081, 75.7795, -8.94179, 100, 1, 0
222.248, 561.375, 3.21814, -3.45076, 91.7386, 0, 0, 100, 55.2434, 213.076, -2.46999, 3.09824, -77.2038, 100, 441.752, 80.6246, -12.0819, 100, 1, 0
225.733, 556.647, 3.31552, -3.34137, 94.1944, 0, 0, 100, 52.4672, 216.739, -2.40924, 2.93401, -80.5863, 100, 438.267, 85.3533, -15.2149, 100, 1, 0
229.369, 552.042, 3.40955, -3.22692, 96.6463, 0, 0, 100, 49.9268, 220.872, -2.3466, 2.76985, -83.909, 100, 434.631, 89.958, -18.34, 100, 1, 0
233.153, 547.569, 3.49996, -3.10768, 99.0939, 0, 0, 100, 47.3956, 224.825, -2.28504, 2.60239, -87.1896, 100, 430.847, 94.4312, -21.4562, 100, 1, 0
237.079, 543.234, 3.58651, -2.98384, 101.537, 0, 0, 100, 44.8736, 228.59, -2.22418, 2.43178, -90.4305, 100, 426.921, 98.7656, -24.5627, 100, 1, 0
241.143, 539.046, 3.66901, -2.85554, 103.975, 0, 0, 100, 42.3612, 232.163, -2.16369, 2.25812, -93.6341, 100, 422.857, 102.954, -27.6585, 100, 1, 0
245.34, 535.009, 3.74721, -2.72305, 106.407, 0, 0, 100, 39.8592, 235.538, -2.10319, 2.08162, -96.8024, 100, 418.66, 106.991, -30.7428, 100, 0, 0
249.279, 532.343, 3.82088, -2.58653, 106.407, 0, 0, 100, 37.7537, 237.499, -2.04233, 1.90242, -97.375, 100, 414.721, 109.657, -31.2181, 100, 0, 0
253.292, 529.813, 3.89235, -2.45411, 106.407, 0, 0, 100, 35.7091, 239.281, -1.98329, 1.7286, -97.9195, 100, 410.708, 112.187, -31.6853, 100, 0, 0
257.376, 527.415, 3.96167, -2.32567, 106.407, 0, 0, 100, 33.7235, 240.889, -1.92603, 1.55999, -98.438, 100, 406.624, 114.585, -32.145, 100, 0, 0
261.53, 525.146, 4.02893, -2.20107, 106.407, 0, 0, 100, 31.7952, 242.329, -1.8705, 1.39644, -98.9325, 100, 402.47, 116.854, -32.5976, 100, 0, 0
265.75, 523.001, 4.09417, -2.08022, 106.407, 0, 0, 100, 29.9223, 243.605, -1.81663, 1.2378, -99.4047, 100, 398.25, 118.999, -33.0437, 100, 0, 0
270.037, 520.978, 4.15745, -1.96299, 106.407, 0, 0, 100, 28.1034, 244.722, -1.76438, 1.08391, -99.8563, 100, 393.963, 121.022, -33.4839, 100, 0, 0
274.386, 519.071, 4.21884, -1.84928, 106.407, 0, 0, 100, 26.3367, 245.686, -1.7137, 0.934645, -100.289, 100, 389.614, 122.929, -33.9186, 100, 0, 0
278.797, 517.279, 4.27838, -1.73897, 106.407, 0, 0, 100, 24.6206, 246.5, -1.66454, 0.789855, -100.704, 100, 385.203, 124.721, -34.3483, 100, 0, 0
283.267, 515.596, 4.33614, -1.63198, 106.407, 0, 0, 100, 22.9538, 247.17, -1.61686, 0.649409, -101.102, 100, 380.733, 126.404, -34.7736, 100, 0, 0
287.795, 514.021, 4.39216, -1.5282, 106.407, 0, 0, 100, 21.3346, 247.699, -1.5706, 0.513176, -101.485, 100, 376.205, 127.979, -35.1949, 100, 0, 0
292.379, 512.549, 4.44651, -1.42753, 106.407, 0, 0, 100, 19.7617, 248.092, -1.52573, 0.38103, -101.853, 100, 371.621, 129.451, -35.6127, 100, 0, 0
297.017, 511.178, 4.49922, -1.32988, 106.407, 0, 0, 100, 18.2336, 248.352, -1.48221, 0.252849, -102.208, 100, 366.983, 130.822, -36.0275, 100, 0, 0
301.708, 509.905, 4.55035, -1.23519, 106.407, 0, 0, 100, 16.7491, 248.485, -1.43999, 0.128542, -102.551, 100, 362.292, 132.095, -36.4398, 100, 0, 0
306.45, 508.726, 4.59995, -1.14334, 106.407, 0, 0, 100, 15.3068, 248.493, -1.39904, 0.00796509, -102.882, 100, 357.55, 133.274, -36.85, 100, 0, 0
311.242, 507.639, 4.64806, -1.05425, 106.407, 0, 0, 100, 13.9054, 248.381, -1.35932, -0.108995, -103.203, 100, 352.758, 134.361, -37.2586, 100, 0, 0
316.082, 506.641, 4.69472, -0.967828, 106.407, 0, 0, 100, 12.5437, 248.151, -1.32079, -0.222446, -103.514, 100, 347.918, 135.359, -37.6661, 100, 0, 0
320.969, 505.73, 4.73999, -0.884, 106.407, 0, 0, 100, 11.2206, 247.809, -1.28342, -0.332493, -103.815, 100, 343.031, 136.27, -38.073, 100, 0, 0
325.901, 504.902, 4.7839, -0.802687, 106.407, 0, 0, 100, 9.93488, 247.356, -1.24716, -0.439239, -104.107, 100, 338.099, 137.098, -38.4797, 100, 0, 0
330.876, 504.156, 4.82649, -0.723813, 106.407, 0, 0, 100, 8.68539, 246.796, -1.212, -0.542783, -104.392, 100, 333.124, 137.844, -38.8867, 100, 0, 0
335.895, 503.489, 4.8678, -0.647305, 106.407, 0, 0, 100, 7.4711, 246.133, -1.17789, -0.643221, -104.669, 100, 328.105, 138.511, -39.2946, 100, 1, 0
341.356, 501.637, 4.90788, -0.573092, 108.936, 0, 0, 100, 5.88904, 246.631, -1.1448, -0.740645, -107.568, 100, 322.644, 140.363, -42.4466, 100, 1, 0
346.912, 499.882, 4.94414, -0.492966, 111.472, 0, 0, 100, 4.28595, 247.008, -1.1101, -0.843287, -110.478, 100, 317.088, 142.118, -45.614, 100, 1, 0
352.557, 498.234, 4.97633, -0.407191, 114.016, 0, 0, 100, 2.66431, 247.256, -1.07345, -0.950902, -113.399, 100, 311.443, 143.766, -48.7951, 100, 1, 0
358.287, 496.701, 5.00424, -0.315997, 116.567, 0, 0, 100, 1.02716, 247.367, -1.03459, -1.06328, -116.329, 100, 305.713, 145.299, -51.9881, 100, 1, 0
364.095, 495.291, 5.02764, -0.219753, 119.124, 0, 0, 100, -0.621948, 247.334, -0.993221, -1.18007, 240.732, 100, 299.905, 146.709, -55.1909, 100, 1, 0
369.976, 494.012, 5.04628, -0.11873, 121.685, 0, 0, 100, -2.27896, 247.149, -0.949038, -1.30103, 237.787, 100, 294.024, 147.988, -58.4019, 100, 1, 0
375.923, 492.871, 5.05998, -0.0132485, 124.25, 0, 0, 100, -3.93942, 246.806, -0.901799, -1.42585, 234.836, 100, 288.077, 149.129, -61.619, 100, 1, 0
381.93, 491.877, 5.06854, 0.0963509, 126.818, 0, 0, 100, -5.59836, 246.298, -0.851242, -1.5542, 231.88, 100, 282.07, 150.123, -64.8404, 100, 0, 0
387.159, 492.093, 5.07181, 0.209708, 126.818, 0, 0, 100, -6.4202, 244.56, -0.797168, -1.68575, 231.679, 100, 276.841, 149.907, -65.2528, 100, 0, 0
392.391, 492.422, 5.07494, 0.319664, 126.818, 0, 0, 100, -7.18793, 242.691, -0.744687, -1.81335, 231.486, 100, 271.609, 149.578, -65.6596, 100, 0, 0
397.626, 492.862, 5.07802, 0.426321, 126.818, 0, 0, 100, -7.9032, 240.694, -0.69381, -1.93712, 231.302, 100, 266.374, 149.138, -66.0613, 100, 0, 0
402.864, 493.408, 5.08097, 0.529779, 126.818, 0, 0, 100, -8.56754, 238.573, -0.64443, -2.05719, 231.126, 100, 261.136, 148.592, -66.4584, 100, 0, 0
408.105, 494.058, 5.08383, 0.630133, 126.818, 0, 0, 100, -9.1825, 236.332, -0.596531, -2.17365, 230.957, 100, 255.895, 147.942, -66.8514, 100, 0, 0
413.349, 494.808, 5.08664, 0.727476, 126.818, 0, 0, 100, -9.7496, 233.975, -0.550099, -2.28661, 230.796, 100, 250.651, 147.192, -67.2408, 100, 0, 0
418.595, 495.655, 5.08936, 0.821899, 126.818, 0, 0, 100, -10.2703, 231.504, -0.50506, -2.39619, 230.642, 100, 245.405, 146.345, -67.627, 100, 0, 0
423.845, 496.597, 5.092, 0.913489, 126.818, 0, 0, 100, -10.7459, 228.924, -0.461371, -2.50248, 230.495, 100, 240.155, 145.403, -68.0107, 100, 0, 0
429.097, 497.63, 5.09454, 1.00233, 126.818, 0, 0, 100, -11.1779, 226.238, -0.418964, -2.60558, 230.354, 100, 234.903, 144.37, -68.3923, 100, 0, 0
434.352, 498.752, 5.09702, 1.08851, 126.818, 0, 0, 100, -11.5674, 223.449, -0.377859, -2.70558, 230.219, 100, 229.648, 143.248, -68.7723, 100, 0, 0
439.609, 499.961, 5.0994, 1.1721, 126.818, 0, 0, 100, -11.9158, 220.56, -0.337957, -2.80259, 230.09, 100, 224.391, 142.039, -69.1514, 100, 0, 0
444.868, 501.253, 5.10174, 1.25319, 126.818, 0, 0, 100, -12.2243, 217.573, -0.299282, -2.89669, 229.967, 100, 219.132, 140.747, -69.5301, 100, 0, 0
450.13, 502.626, 5.10401, 1.33184, 126.818, 0, 0, 100, -12.4942, 214.493, -0.261767, -2.98796, 229.849, 100, 213.87, 139.374, -69.9091, 100, 0, 0
455.394, 504.077, 5.10618, 1.40813, 126.818, 0, 0, 100, -12.7265, 211.321, -0.225348, -3.0765, 229.736, 100, 208.606, 137.923, -70.2889, 100, 0, 0
