posx,posy,velx,vely,rot,lap,checkpoint,health,relposx,relposy,relvelx,relvely,relrot,enemyHealth,relCheckpointPosx,relCheckpointPosy,relCheckpointRot,gas,rotate,boost
283.641, 546.191, 3.5488, -4.123, 60.3804, 0, 0, 100, 134.921, 21.4214, -0.576163, -0.666093, 20.598, 100, 233.359, -139.191, 60.4343, 100, 0, 0
287.364, 541.969, 3.61098, -4.09516, 60.3804, 0, 0, 100, 134.278, 20.6849, -0.623943, -0.714314, 20.8622, 100, 229.636, -134.969, 60.0646, 100, 0, 0
291.149, 537.775, 3.67129, -4.06816, 60.3804, 0, 0, 100, 133.587, 19.9003, -0.67029, -0.761087, 21.1466, 100, 225.851, -130.775, 59.6918, 100, 0, 0
294.994, 533.608, 3.7298, -4.04197, 60.3804, 0, 0, 100, 132.849, 19.069, -0.715247, -0.806458, 21.4512, 100, 222.006, -126.608, 59.3154, 100, 0, 0
298.898, 529.467, 3.78655, -4.01656, 60.3804, 0, 0, 100, 132.067, 18.1922, -0.758855, -0.850467, 21.7765, 100, 218.102, -122.467, 58.9344, 100, 0, 0
302.858, 525.352, 3.84159, -3.99197, 60.3804, 0, 0, 100, 131.241, 17.2715, -0.801155, -0.893097, 22.1225, 100, 214.142, -118.352, 58.5482, 100, 0, 0
306.874, 521.261, 3.89499, -3.96807, 60.3804, 0, 0, 100, 130.373, 16.308, -0.842185, -0.934507, 22.4896, 100, 210.126, -114.261, 58.1558, 100, 0, 0
310.942, 517.194, 3.94678, -3.94493, 60.3804, 0, 0, 100, 129.464, 15.3033, -0.881985, -0.974616, 22.8782, 100, 206.058, -110.194, 57.7563, 100, 0, 0
315.063, 513.151, 3.99702, -3.92244, 60.3804, 0, 0, 100, 128.514, 14.2584, -0.920591, -1.01358, 23.2887, 100, 201.937, -106.151, 57.3488, 100, 0, 0
319.234, 509.129, 4.04575, -3.90068, 60.3804, 0, 0, 100, 127.527, 13.1745, -0.958039, -1.05132, 23.7214, 100, 197.766, -102.129, 56.9321, 100, 0, 0
323.454, 505.13, 4.09302, -3.87954, 60.3804, 0, 0, 100, 126.502, 12.0529, -0.994363, -1.08795, 24.1769, 100, 193.546, -98.1297, 56.505, 100, 0, 0
